SPY,SPY,SPY,SPY,SPY,SPY,SPY,AKREX,AKREX,AKREX,AKREX,AKREX,AKREX,AKREX,TROW,TROW,TROW,TROW,TROW,TROW,TROW,COHOX,COHOX,COHOX,COHOX,COHOX,COHOX,COHOX,VTI,VTI,VTI,VTI,VTI,VTI,VTI
open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap,open,high,low,close,volume,trade_count,vwap
242.47,244.47,228.5,229.4,347531123,2926971,236.759516,242.47,244.47,228.5,229.4,347531123,2926971,236.759516,242.47,244.47,228.5,229.4,347531123,2926971,236.759516,242.47,244.47,228.5,229.4,347531123,2926971,236.759516,242.47,244.47,228.5,229.4,347531123,2926971,236.759516
228.19,229.6833,218.26,222.68,326162824,2848120,224.675822,228.19,229.6833,218.26,222.68,326162824,2848120,224.675822,228.19,229.6833,218.26,222.68,326162824,2848120,224.675822,228.19,229.6833,218.26,222.68,326162824,2848120,224.675822,228.19,229.6833,218.26,222.68,326162824,2848120,224.675822
234.42,244.1,233.8,242.0,236042267,1625796,237.746063,234.42,244.1,233.8,242.0,236042267,1625796,237.746063,234.42,244.1,233.8,242.0,236042267,1625796,237.746063,234.42,244.1,233.8,242.0,236042267,1625796,237.746063,234.42,244.1,233.8,242.0,236042267,1625796,237.746063
244.86,256.35,239.75,246.79,299488281,2166621,247.927974,244.86,256.35,239.75,246.79,299488281,2166621,247.927974,244.86,256.35,239.75,246.79,299488281,2166621,247.927974,244.86,256.35,239.75,246.79,299488281,2166621,247.927974,244.86,256.35,239.75,246.79,299488281,2166621,247.927974
249.52,262.8,249.05,260.93,257648210,1886242,255.772313,249.52,262.8,249.05,260.93,257648210,1886242,255.772313,249.52,262.8,249.05,260.93,257648210,1886242,255.772313,249.52,262.8,249.05,260.93,257648210,1886242,255.772313,249.52,262.8,249.05,260.93,257648210,1886242,255.772313
253.27,260.81,251.05,254.0,224421276,1672720,255.364836,253.27,260.81,251.05,254.0,224421276,1672720,255.364836,253.27,260.81,251.05,254.0,224421276,1672720,255.364836,253.27,260.81,251.05,254.0,224421276,1672720,255.364836,253.27,260.81,251.05,254.0,224421276,1672720,255.364836
255.7,262.43,253.53,261.56,171261866,1127437,258.843518,255.7,262.43,253.53,261.56,171261866,1127437,258.843518,255.7,262.43,253.53,261.56,171261866,1127437,258.843518,255.7,262.43,253.53,261.56,171261866,1127437,258.843518,255.7,262.43,253.53,261.56,171261866,1127437,258.843518
260.58,263.33,256.22,257.36,194881352,1189045,259.793361,260.58,263.33,256.22,257.36,194881352,1189045,259.793361,260.58,263.33,256.22,257.36,194881352,1189045,259.793361,260.58,263.33,256.22,257.36,194881352,1189045,259.793361,260.58,263.33,256.22,257.36,194881352,1189045,259.793361
247.98,257.6591,243.9,246.04,189578743,1214396,249.628477,247.98,257.6591,243.9,246.04,189578743,1214396,249.628477,247.98,257.6591,243.9,246.04,189578743,1214396,249.628477,247.98,257.6591,243.9,246.04,189578743,1214396,249.628477,247.98,257.6591,243.9,246.04,189578743,1214396,249.628477
245.19,252.68,244.59,251.93,177660430,1309516,249.238717,245.19,252.68,244.59,251.93,177660430,1309516,249.238717,245.19,252.68,244.59,251.93,177660430,1309516,249.238717,245.19,252.68,244.59,251.93,177660430,1309516,249.238717,245.19,252.68,244.59,251.93,177660430,1309516,249.238717
250.76,253.32,245.22,247.95,135661262,998212,248.563563,250.76,253.32,245.22,247.95,135661262,998212,248.563563,250.76,253.32,245.22,247.95,135661262,998212,248.563563,250.76,253.32,245.22,247.95,135661262,998212,248.563563,250.76,253.32,245.22,247.95,135661262,998212,248.563563
257.84,267.0,248.1698,264.74,188061815,1033634,260.77489,257.84,267.0,248.1698,264.74,188061815,1033634,260.77489,257.84,267.0,248.1698,264.74,188061815,1033634,260.77489,257.84,267.0,248.1698,264.74,188061815,1033634,260.77489,257.84,267.0,248.1698,264.74,188061815,1033634,260.77489
274.21,275.03,264.89,265.18,201428461,1292807,269.620369,274.21,275.03,264.89,265.18,201428461,1292807,269.620369,274.21,275.03,264.89,265.18,201428461,1292807,269.620369,274.21,275.03,264.89,265.18,201428461,1292807,269.620369,274.21,275.03,264.89,265.18,201428461,1292807,269.620369
267.96,276.0,265.2542,274.0,153774487,950859,271.051454,267.96,276.0,265.2542,274.0,153774487,950859,271.051454,267.96,276.0,265.2542,274.0,153774487,950859,271.051454,267.96,276.0,265.2542,274.0,153774487,950859,271.051454,267.96,276.0,265.2542,274.0,153774487,950859,271.051454
277.58,281.2,275.47,278.22,190283195,1171999,278.251697,277.58,281.2,275.47,278.22,190283195,1171999,278.251697,277.58,281.2,275.47,278.22,190283195,1171999,278.251697,277.58,281.2,275.47,278.22,190283195,1171999,278.251697,277.58,281.2,275.47,278.22,190283195,1171999,278.251697
277.14,277.51,271.41,275.63,114868253,752225,274.512847,277.14,277.51,271.41,275.63,114868253,752225,274.512847,277.14,277.51,271.41,275.63,114868253,752225,274.512847,277.14,277.51,271.41,275.63,114868253,752225,274.512847,277.14,277.51,271.41,275.63,114868253,752225,274.512847
280.98,284.9,275.5106,283.8,134143470,761246,282.089774,280.98,284.9,275.5106,283.8,134143470,761246,282.089774,280.98,284.9,275.5106,283.8,134143470,761246,282.089774,280.98,284.9,275.5106,283.8,134143470,761246,282.089774,280.98,284.9,275.5106,283.8,134143470,761246,282.089774
277.57,283.9407,275.46,277.75,121779042,711140,277.826041,277.57,283.9407,275.46,277.75,121779042,711140,277.826041,277.57,283.9407,275.46,277.75,121779042,711140,277.826041,277.57,283.9407,275.46,277.75,121779042,711140,277.826041,277.57,283.9407,275.46,277.75,121779042,711140,277.826041
279.15,280.03,275.76,278.96,132398585,748801,278.840675,279.15,280.03,275.76,278.96,132398585,748801,278.840675,279.15,280.03,275.76,278.96,132398585,748801,278.840675,279.15,280.03,275.76,278.96,132398585,748801,278.840675,279.15,280.03,275.76,278.96,132398585,748801,278.840675
285.38,287.3,282.4,286.54,146685294,699788,284.307868,285.38,287.3,282.4,286.54,146685294,699788,284.307868,285.38,287.3,282.4,286.54,146685294,699788,284.307868,285.38,287.3,282.4,286.54,146685294,699788,284.307868,285.38,287.3,282.4,286.54,146685294,699788,284.307868
282.61,286.7912,281.35,281.76,100109301,600459,283.731259,282.61,286.7912,281.35,281.76,100109301,600459,283.731259,282.61,286.7912,281.35,281.76,100109301,600459,283.731259,282.61,286.7912,281.35,281.76,100109301,600459,283.731259,282.61,286.7912,281.35,281.76,100109301,600459,283.731259
276.73,278.04,272.02,273.17,126385698,923551,274.755317,276.73,278.04,272.02,273.17,126385698,923551,274.755317,276.73,278.04,272.02,273.17,126385698,923551,274.755317,276.73,278.04,272.02,273.17,126385698,923551,274.755317,276.73,278.04,272.02,273.17,126385698,923551,274.755317
278.35,281.0,276.91,279.04,93524584,527777,278.482513,278.35,281.0,276.91,279.04,93524584,527777,278.482513,278.35,281.0,276.91,279.04,93524584,527777,278.482513,278.35,281.0,276.91,279.04,93524584,527777,278.482513,278.35,281.0,276.91,279.04,93524584,527777,278.482513
280.49,283.94,278.75,279.01,104753796,688622,280.96629,280.49,283.94,278.75,279.01,104753796,688622,280.96629,280.49,283.94,278.75,279.01,104753796,688622,280.96629,280.49,283.94,278.75,279.01,104753796,688622,280.96629,280.49,283.94,278.75,279.01,104753796,688622,280.96629
280.73,283.7,278.5,282.89,85169903,438571,281.032342,280.73,283.7,278.5,282.89,85169903,438571,281.032342,280.73,283.7,278.5,282.89,85169903,438571,281.032342,280.73,283.7,278.5,282.89,85169903,438571,281.032342,280.73,283.7,278.5,282.89,85169903,438571,281.032342
285.12,288.27,284.62,287.1,78438608,430206,286.528977,285.12,288.27,284.62,287.1,78438608,430206,286.528977,285.12,288.27,284.62,287.1,78438608,430206,286.528977,285.12,288.27,284.62,287.1,78438608,430206,286.528977,285.12,288.27,284.62,287.1,78438608,430206,286.528977
291.02,291.4,285.4,285.69,106308551,582616,287.789471,291.02,291.4,285.4,285.69,106308551,582616,287.789471,291.02,291.4,285.4,285.69,106308551,582616,287.789471,291.02,291.4,285.4,285.69,106308551,582616,287.789471,291.02,291.4,285.4,285.69,106308551,582616,287.789471
291.54,294.88,290.41,293.15,118756595,643390,292.698771,291.54,294.88,290.41,293.15,118756595,643390,292.698771,291.54,294.88,290.41,293.15,118756595,643390,292.698771,291.54,294.88,290.41,293.15,118756595,643390,292.698771,291.54,294.88,290.41,293.15,118756595,643390,292.698771
291.71,293.3239,288.59,290.63,123003721,650783,290.584103,291.71,293.3239,288.59,290.63,123003721,650783,290.584103,291.71,293.3239,288.59,290.63,123003721,650783,290.584103,291.71,293.3239,288.59,290.63,123003721,650783,290.584103,291.71,293.3239,288.59,290.63,123003721,650783,290.584103
285.31,290.6572,281.52,282.83,125180028,639987,284.092832,285.31,290.6572,281.52,282.83,125180028,639987,284.092832,285.31,290.6572,281.52,282.83,125180028,639987,284.092832,285.31,290.6572,281.52,282.83,125180028,639987,284.092832,285.31,290.6572,281.52,282.83,125180028,639987,284.092832
